,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,26.1875,26.729166666666668,24.0625,25.541666666666668,28.625,19.791666666666668,12.916666666666666,28.5625,22.9375,20.958333333333332,25.645833333333332,23.979166666666668,20.9375,22.4375,20.729166666666668,25.4375,28.916666666666668,28.9375,24.708333333333332,27.375,26.458333333333332,26.479166666666668,27.1875,24.770833333333332
1,12.958333333333334,14.458333333333334,15.041666666666666,15.104166666666666,13.395833333333334,17.9375,12.479166666666666,18.229166666666668,16.083333333333332,14.4375,12.25,13.145833333333334,18.9375,18.083333333333332,19.583333333333332,20.5,15.666666666666666,17.166666666666668,11.625,9.145833333333334,12.625,12.729166666666666,10.25,13.25
2,10.375,13.479166666666666,12.520833333333334,12.604166666666666,11.895833333333334,14.375,9.041666666666666,10.666666666666666,10.625,12.270833333333334,10.416666666666666,12.020833333333334,13.458333333333334,11.291666666666666,10.083333333333334,13.0,12.3125,15.791666666666666,12.083333333333334,15.583333333333334,15.145833333333334,16.125,16.479166666666668,19.979166666666668
3,20.645833333333332,19.75,19.75,19.604166666666668,19.833333333333332,14.6875,15.5625,12.208333333333334,6.208333333333333,11.291666666666666,10.104166666666666,10.4375,12.520833333333334,13.0625,12.104166666666666,15.520833333333334,14.708333333333334,15.604166666666666,14.8125,14.895833333333334,14.645833333333334,12.666666666666666,13.25,13.416666666666666
4,13.6875,15.041666666666666,12.0625,10.75,11.229166666666666,11.8125,9.645833333333334,12.520833333333334,11.604166666666666,13.458333333333334,11.5625,9.0,9.479166666666666,8.8125,11.333333333333334,12.333333333333334,12.833333333333334,11.208333333333334,11.375,11.9375,14.708333333333334,12.4375,10.3125,10.833333333333334
5,11.520833333333334,10.666666666666666,9.5625,9.125,10.083333333333334,11.479166666666666,8.0625,8.458333333333334,7.895833333333333,5.645833333333333,7.479166666666667,9.354166666666666,9.833333333333334,13.5625,13.166666666666666,14.416666666666666,17.041666666666668,14.895833333333334,15.354166666666666,12.895833333333334,10.729166666666666,9.208333333333334,11.958333333333334,11.520833333333334
6,21.854166666666668,22.625,21.375,21.479166666666668,23.041666666666668,21.708333333333332,13.3125,21.333333333333332,18.875,20.3125,14.895833333333334,15.708333333333334,18.708333333333332,20.145833333333332,16.8125,16.125,17.895833333333332,19.166666666666668,21.75,22.854166666666668,23.958333333333332,21.75,20.3125,16.916666666666668
7,21.291666666666668,23.4375,22.166666666666668,20.1875,23.166666666666668,15.104166666666666,4.479166666666667,12.291666666666666,18.229166666666668,17.979166666666668,22.041666666666668,15.958333333333334,20.166666666666668,18.333333333333332,20.270833333333332,20.9375,17.041666666666668,19.083333333333332,17.8125,14.395833333333334,14.291666666666666,15.75,15.375,12.8125
8,43.1875,46.541666666666664,47.625,49.895833333333336,44.125,37.125,7.020833333333333,26.479166666666668,32.645833333333336,31.104166666666668,44.145833333333336,41.833333333333336,47.208333333333336,49.020833333333336,44.541666666666664,43.1875,43.583333333333336,41.520833333333336,40.375,36.9375,34.208333333333336,29.416666666666668,28.333333333333332,27.75
9,17.5,18.083333333333332,16.791666666666668,15.666666666666666,15.854166666666666,11.041666666666666,10.9375,18.041666666666668,17.208333333333332,17.020833333333332,17.666666666666668,18.4375,16.354166666666668,15.020833333333334,14.354166666666666,17.354166666666668,16.020833333333332,16.291666666666668,16.229166666666668,16.458333333333332,15.875,17.25,15.583333333333334,15.354166666666666
10,25.8125,21.583333333333332,21.0,23.604166666666668,24.770833333333332,17.145833333333332,12.625,22.9375,22.166666666666668,24.458333333333332,23.8125,22.5,22.916666666666668,22.729166666666668,22.25,23.104166666666668,19.479166666666668,20.375,22.0625,22.875,22.354166666666668,21.104166666666668,22.4375,24.25
11,13.104166666666666,14.520833333333334,14.0,16.479166666666668,13.125,12.791666666666666,11.729166666666666,21.375,14.9375,14.145833333333334,17.125,14.3125,11.645833333333334,11.1875,12.604166666666666,11.416666666666666,12.145833333333334,14.916666666666666,14.291666666666666,16.083333333333332,14.270833333333334,15.5625,14.75,14.770833333333334
12,34.9375,48.25,41.083333333333336,38.125,42.208333333333336,32.395833333333336,31.1875,50.25,43.041666666666664,36.291666666666664,35.729166666666664,35.604166666666664,37.333333333333336,30.75,34.166666666666664,34.25,33.895833333333336,33.875,35.270833333333336,35.5625,40.479166666666664,37.375,43.916666666666664,39.4375
13,3.0625,1.9583333333333333,2.0833333333333335,1.3541666666666667,2.0,2.2708333333333335,4.291666666666667,14.625,2.0833333333333335,0.6666666666666666,0.8333333333333334,1.0416666666666667,2.3541666666666665,2.875,6.875,5.479166666666667,16.0625,14.291666666666666,14.6875,6.229166666666667,9.875,9.229166666666666,10.625,9.8125
14,17.166666666666668,15.895833333333334,17.666666666666668,18.958333333333332,22.375,15.541666666666666,12.416666666666666,29.895833333333332,16.0625,18.416666666666668,29.354166666666668,31.041666666666668,34.770833333333336,28.708333333333332,25.104166666666668,29.041666666666668,27.270833333333332,27.083333333333332,24.583333333333332,20.3125,18.333333333333332,18.916666666666668,21.041666666666668,17.8125
15,16.5625,15.729166666666666,16.770833333333332,10.354166666666666,12.229166666666666,9.0625,4.583333333333333,9.625,10.895833333333334,13.416666666666666,25.291666666666668,25.1875,25.125,22.25,19.708333333333332,16.25,14.9375,14.729166666666666,12.583333333333334,14.375,13.041666666666666,10.541666666666666,13.458333333333334,12.8125
16,15.6875,14.145833333333334,15.208333333333334,16.75,15.833333333333334,15.416666666666666,11.541666666666666,28.479166666666668,14.666666666666666,8.75,10.5,13.354166666666666,10.8125,11.958333333333334,15.208333333333334,13.3125,12.625,13.791666666666666,14.9375,15.270833333333334,10.145833333333334,16.041666666666668,12.3125,9.979166666666666
17,2.4583333333333335,3.4791666666666665,3.7291666666666665,2.6041666666666665,3.2708333333333335,1.8125,1.7083333333333333,11.208333333333334,2.875,0.625,0.5416666666666666,1.125,1.1458333333333333,1.5625,1.7291666666666667,2.4166666666666665,1.75,3.0625,1.3125,2.0833333333333335,2.8125,3.4791666666666665,3.8125,3.9583333333333335
18,21.979166666666668,17.979166666666668,17.1875,19.979166666666668,18.083333333333332,13.020833333333334,14.333333333333334,23.895833333333332,13.291666666666666,6.8125,14.6875,14.708333333333334,14.208333333333334,12.875,9.625,14.3125,11.708333333333334,14.416666666666666,13.479166666666666,12.979166666666666,13.395833333333334,11.8125,12.395833333333334,14.104166666666666
19,52.208333333333336,49.875,55.708333333333336,56.0625,51.375,34.270833333333336,28.25,48.25,47.833333333333336,41.270833333333336,45.8125,54.291666666666664,45.0625,42.895833333333336,36.5625,36.958333333333336,36.5625,36.6875,37.333333333333336,35.729166666666664,33.916666666666664,40.270833333333336,36.229166666666664,38.604166666666664
20,45.604166666666664,42.229166666666664,45.833333333333336,49.333333333333336,46.166666666666664,37.25,44.5,59.520833333333336,54.5,53.25,54.375,53.791666666666664,48.208333333333336,44.645833333333336,44.5,44.479166666666664,44.354166666666664,37.229166666666664,39.958333333333336,40.666666666666664,40.375,38.208333333333336,41.416666666666664,42.458333333333336
